Year,analyte,treatment,Rep,n_expected_events,expected_irrigation_labels,n_observed_events,observed_irrigation_labels,load_plot_total_g,missing_irrigation_labels,plot_complete,incomplete_observed_subtotal_g
2013,TN,ST,2,7,1;2;3;4;5;6;7,0,,NA,1;2;3;4;5;6;7,FALSE,NA
2013,TP,CT,1,7,1;2;3;4;5;6;7,2,4;6,NA,1;2;3;5;7,FALSE,4.720216000000001
2013,TP,CT,2,7,1;2;3;4;5;6;7,3,2;4;6,NA,1;3;5;7,FALSE,69.31526
2013,TP,MT,1,7,1;2;3;4;5;6;7,2,2;6,NA,1;3;4;5;7,FALSE,22.813644
2013,TP,MT,2,7,1;2;3;4;5;6;7,2,2;6,NA,1;3;4;5;7,FALSE,41.342455
2013,TP,ST,1,7,1;2;3;4;5;6;7,3,2;4;6,NA,1;3;5;7,FALSE,6.426879
2013,TP,ST,2,7,1;2;3;4;5;6;7,3,2;4;6,NA,1;3;5;7,FALSE,16.724596000000002
2013,TSP,CT,1,7,1;2;3;4;5;6;7,0,,NA,1;2;3;4;5;6;7,FALSE,NA
2013,TSP,CT,2,7,1;2;3;4;5;6;7,0,,NA,1;2;3;4;5;6;7,FALSE,NA
2013,TSP,MT,1,7,1;2;3;4;5;6;7,0,,NA,1;2;3;4;5;6;7,FALSE,NA
2013,TSP,MT,2,7,1;2;3;4;5;6;7,0,,NA,1;2;3;4;5;6;7,FALSE,NA
2013,TSP,ST,1,7,1;2;3;4;5;6;7,0,,NA,1;2;3;4;5;6;7,FALSE,NA
2013,TSP,ST,2,7,1;2;3;4;5;6;7,0,,NA,1;2;3;4;5;6;7,FALSE,NA
2013,TSS,CT,1,7,1;2;3;4;5;6;7,2,4;6,NA,1;2;3;5;7,FALSE,6423.621434
2013,TSS,CT,2,7,1;2;3;4;5;6;7,3,2;4;6,NA,1;3;5;7,FALSE,144149.18069999997
2013,TSS,MT,1,7,1;2;3;4;5;6;7,2,2;6,NA,1;3;4;5;7,FALSE,52719.976475
2013,TSS,MT,2,7,1;2;3;4;5;6;7,2,2;6,NA,1;3;4;5;7,FALSE,68545.31175699999
2013,TSS,ST,1,7,1;2;3;4;5;6;7,3,2;4;6,NA,1;3;5;7,FALSE,17080.42
2013,TSS,ST,2,7,1;2;3;4;5;6;7,3,2;4;6,NA,1;3;5;7,FALSE,22546.433475
2014,ICP,CT,1,5,1;2;3;4;5,0,,NA,1;2;3;4;5,FALSE,NA
2014,ICP,CT,2,5,1;2;3;4;5,0,,NA,1;2;3;4;5,FALSE,NA
2014,ICP,MT,1,5,1;2;3;4;5,0,,NA,1;2;3;4;5,FALSE,NA
2014,ICP,MT,2,5,1;2;3;4;5,0,,NA,1;2;3;4;5,FALSE,NA
2014,ICP,ST,1,5,1;2;3;4;5,0,,NA,1;2;3;4;5,FALSE,NA
2014,ICP,ST,2,5,1;2;3;4;5,0,,NA,1;2;3;4;5,FALSE,NA
2014,NH4,CT,1,5,1;2;3;4;5,0,,NA,1;2;3;4;5,FALSE,NA
2014,NH4,CT,2,5,1;2;3;4;5,0,,NA,1;2;3;4;5,FALSE,NA
2014,NH4,MT,1,5,1;2;3;4;5,0,,NA,1;2;3;4;5,FALSE,NA
2014,NH4,MT,2,5,1;2;3;4;5,0,,NA,1;2;3;4;5,FALSE,NA
2014,NH4,ST,1,5,1;2;3;4;5,0,,NA,1;2;3;4;5,FALSE,NA
2014,NH4,ST,2,5,1;2;3;4;5,0,,NA,1;2;3;4;5,FALSE,NA
2014,NO2,CT,1,5,1;2;3;4;5,0,,NA,1;2;3;4;5,FALSE,NA
2014,NO2,CT,2,5,1;2;3;4;5,0,,NA,1;2;3;4;5,FALSE,NA
2014,NO2,MT,1,5,1;2;3;4;5,0,,NA,1;2;3;4;5,FALSE,NA
2014,NO2,MT,2,5,1;2;3;4;5,0,,NA,1;2;3;4;5,FALSE,NA
2014,NO2,ST,1,5,1;2;3;4;5,0,,NA,1;2;3;4;5,FALSE,NA
2014,NO2,ST,2,5,1;2;3;4;5,0,,NA,1;2;3;4;5,FALSE,NA
2014,NO3,CT,1,5,1;2;3;4;5,3,1;3;4,NA,2;5,FALSE,690.7550182000001
2014,NO3,CT,2,5,1;2;3;4;5,3,1;3;4,NA,2;5,FALSE,1574.040010775
2014,NO3,MT,1,5,1;2;3;4;5,0,,NA,1;2;3;4;5,FALSE,NA
2014,NO3,MT,2,5,1;2;3;4;5,1,3,NA,1;2;4;5,FALSE,54.74769270000001
2014,NO3,ST,1,5,1;2;3;4;5,3,1;3;4,NA,2;5,FALSE,703.4290050999999
2014,NO3,ST,2,5,1;2;3;4;5,3,1;3;4,NA,2;5,FALSE,221.120541065
2014,NOx,CT,1,5,1;2;3;4;5,0,,NA,1;2;3;4;5,FALSE,NA
2014,NOx,CT,2,5,1;2;3;4;5,0,,NA,1;2;3;4;5,FALSE,NA
2014,NOx,MT,1,5,1;2;3;4;5,0,,NA,1;2;3;4;5,FALSE,NA
2014,NOx,MT,2,5,1;2;3;4;5,0,,NA,1;2;3;4;5,FALSE,NA
2014,NOx,ST,1,5,1;2;3;4;5,0,,NA,1;2;3;4;5,FALSE,NA
2014,NOx,ST,2,5,1;2;3;4;5,0,,NA,1;2;3;4;5,FALSE,NA
2014,NPOC,CT,1,5,1;2;3;4;5,0,,NA,1;2;3;4;5,FALSE,NA
2014,NPOC,CT,2,5,1;2;3;4;5,0,,NA,1;2;3;4;5,FALSE,NA
2014,NPOC,MT,1,5,1;2;3;4;5,0,,NA,1;2;3;4;5,FALSE,NA
2014,NPOC,MT,2,5,1;2;3;4;5,0,,NA,1;2;3;4;5,FALSE,NA
2014,NPOC,ST,1,5,1;2;3;4;5,0,,NA,1;2;3;4;5,FALSE,NA
2014,NPOC,ST,2,5,1;2;3;4;5,0,,NA,1;2;3;4;5,FALSE,NA
2014,OP,CT,1,5,1;2;3;4;5,3,1;3;4,NA,2;5,FALSE,11.07878867
2014,OP,CT,2,5,1;2;3;4;5,3,1;3;4,NA,2;5,FALSE,22.554502064999998
2014,OP,MT,1,5,1;2;3;4;5,1,1,NA,2;3;4;5,FALSE,0
2014,OP,MT,2,5,1;2;3;4;5,2,1;3,NA,2;4;5,FALSE,4.0846654
2014,OP,ST,1,5,1;2;3;4;5,3,1;3;4,NA,2;5,FALSE,8.478762535
2014,OP,ST,2,5,1;2;3;4;5,3,1;3;4,NA,2;5,FALSE,2.30166481
2014,Se,CT,1,5,1;2;3;4;5,0,,NA,1;2;3;4;5,FALSE,NA
2014,Se,CT,2,5,1;2;3;4;5,0,,NA,1;2;3;4;5,FALSE,NA
2014,Se,MT,1,5,1;2;3;4;5,0,,NA,1;2;3;4;5,FALSE,NA
2014,Se,MT,2,5,1;2;3;4;5,0,,NA,1;2;3;4;5,FALSE,NA
2014,Se,ST,1,5,1;2;3;4;5,0,,NA,1;2;3;4;5,FALSE,NA
2014,Se,ST,2,5,1;2;3;4;5,0,,NA,1;2;3;4;5,FALSE,NA
2014,TDS,CT,1,5,1;2;3;4;5,0,,NA,1;2;3;4;5,FALSE,NA
2014,TDS,CT,2,5,1;2;3;4;5,0,,NA,1;2;3;4;5,FALSE,NA
2014,TDS,MT,1,5,1;2;3;4;5,0,,NA,1;2;3;4;5,FALSE,NA
2014,TDS,MT,2,5,1;2;3;4;5,0,,NA,1;2;3;4;5,FALSE,NA
2014,TDS,ST,1,5,1;2;3;4;5,0,,NA,1;2;3;4;5,FALSE,NA
2014,TDS,ST,2,5,1;2;3;4;5,0,,NA,1;2;3;4;5,FALSE,NA
2014,TKN,CT,1,5,1;2;3;4;5,3,1;3;4,NA,2;5,FALSE,374.31864400000006
2014,TKN,CT,2,5,1;2;3;4;5,3,1;3;4,NA,2;5,FALSE,847.9111039
2014,TKN,MT,1,5,1;2;3;4;5,0,,NA,1;2;3;4;5,FALSE,NA
2014,TKN,MT,2,5,1;2;3;4;5,1,3,NA,1;2;4;5,FALSE,32.1502696
2014,TKN,ST,1,5,1;2;3;4;5,3,1;3;4,NA,2;5,FALSE,382.5716202
2014,TKN,ST,2,5,1;2;3;4;5,3,1;3;4,NA,2;5,FALSE,123.3888375
2014,TN,CT,1,5,1;2;3;4;5,3,1;3;4,NA,2;5,FALSE,415.25118824000003
2014,TN,CT,2,5,1;2;3;4;5,3,1;3;4,NA,2;5,FALSE,1202.3245067500002
2014,TN,MT,1,5,1;2;3;4;5,1,1,NA,2;3;4;5,FALSE,0
2014,TN,MT,2,5,1;2;3;4;5,2,1;3,NA,2;4;5,FALSE,32.8749683
2014,TN,ST,1,5,1;2;3;4;5,3,1;3;4,NA,2;5,FALSE,393.6721644
2014,TN,ST,2,5,1;2;3;4;5,3,1;3;4,NA,2;5,FALSE,129.69669047
2014,TP,CT,1,5,1;2;3;4;5,3,1;3;4,NA,2;5,FALSE,83.92926089
2014,TP,CT,2,5,1;2;3;4;5,3,1;3;4,NA,2;5,FALSE,232.54266857
2014,TP,MT,1,5,1;2;3;4;5,1,1,NA,2;3;4;5,FALSE,0
2014,TP,MT,2,5,1;2;3;4;5,2,1;3,NA,2;4;5,FALSE,5.5340628
2014,TP,ST,1,5,1;2;3;4;5,3,1;3;4,NA,2;5,FALSE,93.9419286
2014,TP,ST,2,5,1;2;3;4;5,3,1;3;4,NA,2;5,FALSE,17.386919435
2014,TSP,CT,1,5,1;2;3;4;5,3,1;3;4,NA,2;5,FALSE,13.493728720000002
2014,TSP,CT,2,5,1;2;3;4;5,3,1;3;4,NA,2;5,FALSE,71.81512587
2014,TSP,MT,1,5,1;2;3;4;5,0,,NA,1;2;3;4;5,FALSE,NA
2014,TSP,MT,2,5,1;2;3;4;5,1,3,NA,1;2;4;5,FALSE,4.400897560000001
2014,TSP,ST,1,5,1;2;3;4;5,3,1;3;4,NA,2;5,FALSE,8.75577936
2014,TSP,ST,2,5,1;2;3;4;5,3,1;3;4,NA,2;5,FALSE,2.93360592
2014,TSS,CT,1,5,1;2;3;4;5,3,1;3;4,NA,2;5,FALSE,67420.65539154
2014,TSS,CT,2,5,1;2;3;4;5,3,1;3;4,NA,2;5,FALSE,242068.15161247
2014,TSS,MT,1,5,1;2;3;4;5,1,1,NA,2;3;4;5,FALSE,0
2014,TSS,MT,2,5,1;2;3;4;5,2,1;3,NA,2;4;5,FALSE,1712.9242
2014,TSS,ST,1,5,1;2;3;4;5,3,1;3;4,NA,2;5,FALSE,80074.49143721
2014,TSS,ST,2,5,1;2;3;4;5,3,1;3;4,NA,2;5,FALSE,14663.38473522
2015,ICP,CT,1,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2015,ICP,CT,2,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2015,ICP,MT,1,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2015,ICP,MT,2,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2015,ICP,ST,1,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2015,ICP,ST,2,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2015,NH4,CT,1,6,1;2;3;4;5;6,5,1;2;3;5;6,NA,4,FALSE,10.093470205000001
2015,NH4,CT,2,6,1;2;3;4;5;6,5,1;2;3;5;6,NA,4,FALSE,7.236730175000001
2015,NH4,MT,1,6,1;2;3;4;5;6,5,1;2;3;5;6,NA,4,FALSE,3.1750935200000003
2015,NH4,MT,2,6,1;2;3;4;5;6,5,1;2;3;5;6,NA,4,FALSE,6.348311285
2015,NH4,ST,1,6,1;2;3;4;5;6,5,1;2;3;5;6,NA,4,FALSE,3.96951875
2015,NH4,ST,2,6,1;2;3;4;5;6,5,1;2;3;5;6,NA,4,FALSE,2.7859133949999997
2015,NO2,CT,1,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2015,NO2,CT,2,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2015,NO2,MT,1,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2015,NO2,MT,2,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2015,NO2,ST,1,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2015,NO2,ST,2,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2015,NO3,CT,1,6,1;2;3;4;5;6,5,1;2;3;5;6,NA,4,FALSE,959.6965434100001
2015,NO3,CT,2,6,1;2;3;4;5;6,5,1;2;3;5;6,NA,4,FALSE,796.774533655
2015,NO3,MT,1,6,1;2;3;4;5;6,5,1;2;3;5;6,NA,4,FALSE,261.128193745
2015,NO3,MT,2,6,1;2;3;4;5;6,5,1;2;3;5;6,NA,4,FALSE,505.32105445999997
2015,NO3,ST,1,6,1;2;3;4;5;6,5,1;2;3;5;6,NA,4,FALSE,398.94366139
2015,NO3,ST,2,6,1;2;3;4;5;6,5,1;2;3;5;6,NA,4,FALSE,236.60663871499997
2015,NOx,CT,1,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2015,NOx,CT,2,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2015,NOx,MT,1,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2015,NOx,MT,2,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2015,NOx,ST,1,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2015,NOx,ST,2,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2015,NPOC,CT,1,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2015,NPOC,CT,2,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2015,NPOC,MT,1,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2015,NPOC,MT,2,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2015,NPOC,ST,1,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2015,NPOC,ST,2,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2015,OP,CT,1,6,1;2;3;4;5;6,5,1;2;3;5;6,NA,4,FALSE,8.400628515000001
2015,OP,CT,2,6,1;2;3;4;5;6,5,1;2;3;5;6,NA,4,FALSE,4.5495007549999995
2015,OP,MT,1,6,1;2;3;4;5;6,5,1;2;3;5;6,NA,4,FALSE,1.3063449999999999
2015,OP,MT,2,6,1;2;3;4;5;6,5,1;2;3;5;6,NA,4,FALSE,3.0131634099999998
2015,OP,ST,1,6,1;2;3;4;5;6,5,1;2;3;5;6,NA,4,FALSE,3.4421663700000003
2015,OP,ST,2,6,1;2;3;4;5;6,5,1;2;3;5;6,NA,4,FALSE,1.573142695
2015,Se,CT,1,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2015,Se,CT,2,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2015,Se,MT,1,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2015,Se,MT,2,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2015,Se,ST,1,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2015,Se,ST,2,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2015,TDS,CT,1,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2015,TDS,CT,2,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2015,TDS,MT,1,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2015,TDS,MT,2,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2015,TDS,ST,1,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2015,TDS,ST,2,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2015,TKN,CT,1,6,1;2;3;4;5;6,6,1;2;3;4;5;6,200.91683236,,TRUE,200.91683236
2015,TKN,CT,2,6,1;2;3;4;5;6,6,1;2;3;4;5;6,115.21109353,,TRUE,115.21109353
2015,TKN,MT,1,6,1;2;3;4;5;6,6,1;2;3;4;5;6,19.47161022,,TRUE,19.47161022
2015,TKN,MT,2,6,1;2;3;4;5;6,6,1;2;3;4;5;6,46.8884972,,TRUE,46.8884972
2015,TKN,ST,1,6,1;2;3;4;5;6,6,1;2;3;4;5;6,25.22314354,,TRUE,25.22314354
2015,TKN,ST,2,6,1;2;3;4;5;6,6,1;2;3;4;5;6,22.446409369999998,,TRUE,22.446409369999998
2015,TN,CT,1,6,1;2;3;4;5;6,5,1;2;3;5;6,NA,4,FALSE,1062.033663265
2015,TN,CT,2,6,1;2;3;4;5;6,5,1;2;3;5;6,NA,4,FALSE,882.4077290150001
2015,TN,MT,1,6,1;2;3;4;5;6,5,1;2;3;5;6,NA,4,FALSE,288.95151203
2015,TN,MT,2,6,1;2;3;4;5;6,5,1;2;3;5;6,NA,4,FALSE,562.7677636849999
2015,TN,ST,1,6,1;2;3;4;5;6,5,1;2;3;5;6,NA,4,FALSE,440.096563725
2015,TN,ST,2,6,1;2;3;4;5;6,5,1;2;3;5;6,NA,4,FALSE,269.003688735
2015,TP,CT,1,6,1;2;3;4;5;6,6,1;2;3;4;5;6,226.94719518,,TRUE,226.94719518
2015,TP,CT,2,6,1;2;3;4;5;6,6,1;2;3;4;5;6,114.67546164000001,,TRUE,114.67546164000001
2015,TP,MT,1,6,1;2;3;4;5;6,6,1;2;3;4;5;6,21.09147685,,TRUE,21.09147685
2015,TP,MT,2,6,1;2;3;4;5;6,6,1;2;3;4;5;6,27.478248269999998,,TRUE,27.478248269999998
2015,TP,ST,1,6,1;2;3;4;5;6,6,1;2;3;4;5;6,16.48415052,,TRUE,16.48415052
2015,TP,ST,2,6,1;2;3;4;5;6,6,1;2;3;4;5;6,11.2683874,,TRUE,11.2683874
2015,TSP,CT,1,6,1;2;3;4;5;6,4,1;2;3;6,NA,4;5,FALSE,22.805219639999997
2015,TSP,CT,2,6,1;2;3;4;5;6,4,1;2;3;6,NA,4;5,FALSE,18.90261944
2015,TSP,MT,1,6,1;2;3;4;5;6,4,1;2;3;6,NA,4;5,FALSE,4.404079639999999
2015,TSP,MT,2,6,1;2;3;4;5;6,4,1;2;3;6,NA,4;5,FALSE,3.1765402000000003
2015,TSP,ST,1,6,1;2;3;4;5;6,4,1;2;3;6,NA,4;5,FALSE,0.15968158
2015,TSP,ST,2,6,1;2;3;4;5;6,5,1;2;3;5;6,NA,4,FALSE,0.16505324
2015,TSS,CT,1,6,1;2;3;4;5;6,6,1;2;3;4;5;6,278915.555463595,,TRUE,278915.555463595
2015,TSS,CT,2,6,1;2;3;4;5;6,6,1;2;3;4;5;6,153189.44595037,,TRUE,153189.44595037
2015,TSS,MT,1,6,1;2;3;4;5;6,6,1;2;3;4;5;6,16249.978598865,,TRUE,16249.978598865
2015,TSS,MT,2,6,1;2;3;4;5;6,6,1;2;3;4;5;6,22117.327326995,,TRUE,22117.327326995
2015,TSS,ST,1,6,1;2;3;4;5;6,6,1;2;3;4;5;6,8021.525407385,,TRUE,8021.525407385
2015,TSS,ST,2,6,1;2;3;4;5;6,6,1;2;3;4;5;6,4494.6366563,,TRUE,4494.6366563
2016,ICP,CT,1,2,1;2,0,,NA,1;2,FALSE,NA
2016,ICP,CT,2,2,1;2,0,,NA,1;2,FALSE,NA
2016,ICP,MT,1,2,1;2,0,,NA,1;2,FALSE,NA
2016,ICP,MT,2,2,1;2,0,,NA,1;2,FALSE,NA
2016,ICP,ST,1,2,1;2,0,,NA,1;2,FALSE,NA
2016,ICP,ST,2,2,1;2,0,,NA,1;2,FALSE,NA
2016,NH4,CT,1,2,1;2,2,1;2,5.7251777299999995,,TRUE,5.7251777299999995
2016,NH4,CT,2,2,1;2,2,1;2,19.06453819,,TRUE,19.06453819
2016,NH4,MT,1,2,1;2,2,1;2,1.23976917,,TRUE,1.23976917
2016,NH4,MT,2,2,1;2,2,1;2,0.5274409800000001,,TRUE,0.5274409800000001
2016,NH4,ST,1,2,1;2,2,1;2,3.75568101,,TRUE,3.75568101
2016,NH4,ST,2,2,1;2,2,1;2,1.88668077,,TRUE,1.88668077
2016,NO2,CT,1,2,1;2,0,,NA,1;2,FALSE,NA
2016,NO2,CT,2,2,1;2,0,,NA,1;2,FALSE,NA
2016,NO2,MT,1,2,1;2,0,,NA,1;2,FALSE,NA
2016,NO2,MT,2,2,1;2,0,,NA,1;2,FALSE,NA
2016,NO2,ST,1,2,1;2,0,,NA,1;2,FALSE,NA
2016,NO2,ST,2,2,1;2,0,,NA,1;2,FALSE,NA
2016,NO3,CT,1,2,1;2,2,1;2,453.281786985,,TRUE,453.281786985
2016,NO3,CT,2,2,1;2,2,1;2,308.49325592,,TRUE,308.49325592
2016,NO3,MT,1,2,1;2,2,1;2,64.73224362999999,,TRUE,64.73224362999999
2016,NO3,MT,2,2,1;2,2,1;2,38.56708892,,TRUE,38.56708892
2016,NO3,ST,1,2,1;2,2,1;2,256.21166337,,TRUE,256.21166337
2016,NO3,ST,2,2,1;2,2,1;2,138.821849265,,TRUE,138.821849265
2016,NOx,CT,1,2,1;2,0,,NA,1;2,FALSE,NA
2016,NOx,CT,2,2,1;2,0,,NA,1;2,FALSE,NA
2016,NOx,MT,1,2,1;2,0,,NA,1;2,FALSE,NA
2016,NOx,MT,2,2,1;2,0,,NA,1;2,FALSE,NA
2016,NOx,ST,1,2,1;2,0,,NA,1;2,FALSE,NA
2016,NOx,ST,2,2,1;2,0,,NA,1;2,FALSE,NA
2016,NPOC,CT,1,2,1;2,2,1;2,493.41029235749994,,TRUE,493.41029235749994
2016,NPOC,CT,2,2,1;2,2,1;2,439.72856194999997,,TRUE,439.72856194999997
2016,NPOC,MT,1,2,1;2,2,1;2,85.126596772,,TRUE,85.126596772
2016,NPOC,MT,2,2,1;2,2,1;2,52.7255203875,,TRUE,52.7255203875
2016,NPOC,ST,1,2,1;2,2,1;2,289.569743505,,TRUE,289.569743505
2016,NPOC,ST,2,2,1;2,2,1;2,175.58233690350002,,TRUE,175.58233690350002
2016,OP,CT,1,2,1;2,2,1;2,5.79276911,,TRUE,5.79276911
2016,OP,CT,2,2,1;2,2,1;2,3.39383005,,TRUE,3.39383005
2016,OP,MT,1,2,1;2,2,1;2,0.42661324999999994,,TRUE,0.42661324999999994
2016,OP,MT,2,2,1;2,2,1;2,0.24061534499999998,,TRUE,0.24061534499999998
2016,OP,ST,1,2,1;2,2,1;2,1.55659572,,TRUE,1.55659572
2016,OP,ST,2,2,1;2,2,1;2,0.9388438050000002,,TRUE,0.9388438050000002
2016,Se,CT,1,2,1;2,0,,NA,1;2,FALSE,NA
2016,Se,CT,2,2,1;2,0,,NA,1;2,FALSE,NA
2016,Se,MT,1,2,1;2,0,,NA,1;2,FALSE,NA
2016,Se,MT,2,2,1;2,0,,NA,1;2,FALSE,NA
2016,Se,ST,1,2,1;2,0,,NA,1;2,FALSE,NA
2016,Se,ST,2,2,1;2,0,,NA,1;2,FALSE,NA
2016,TDS,CT,1,2,1;2,0,,NA,1;2,FALSE,NA
2016,TDS,CT,2,2,1;2,0,,NA,1;2,FALSE,NA
2016,TDS,MT,1,2,1;2,0,,NA,1;2,FALSE,NA
2016,TDS,MT,2,2,1;2,0,,NA,1;2,FALSE,NA
2016,TDS,ST,1,2,1;2,0,,NA,1;2,FALSE,NA
2016,TDS,ST,2,2,1;2,0,,NA,1;2,FALSE,NA
2016,TKN,CT,1,2,1;2,2,1;2,14.532231135,,TRUE,14.532231135
2016,TKN,CT,2,2,1;2,2,1;2,2.53782454,,TRUE,2.53782454
2016,TKN,MT,1,2,1;2,2,1;2,1.68980785,,TRUE,1.68980785
2016,TKN,MT,2,2,1;2,2,1;2,0.665889215,,TRUE,0.665889215
2016,TKN,ST,1,2,1;2,2,1;2,4.94188239,,TRUE,4.94188239
2016,TKN,ST,2,2,1;2,2,1;2,3.4533429750000004,,TRUE,3.4533429750000004
2016,TN,CT,1,2,1;2,2,1;2,421.986681675,,TRUE,421.986681675
2016,TN,CT,2,2,1;2,2,1;2,300.18142420000004,,TRUE,300.18142420000004
2016,TN,MT,1,2,1;2,2,1;2,61.77054733,,TRUE,61.77054733
2016,TN,MT,2,2,1;2,2,1;2,36.86791635,,TRUE,36.86791635
2016,TN,ST,1,2,1;2,2,1;2,244.86654167999995,,TRUE,244.86654167999995
2016,TN,ST,2,2,1;2,2,1;2,131.49525291,,TRUE,131.49525291
2016,TP,CT,1,2,1;2,2,1;2,0.86261824,,TRUE,0.86261824
2016,TP,CT,2,2,1;2,2,1;2,1.3913530399999998,,TRUE,1.3913530399999998
2016,TP,MT,1,2,1;2,2,1;2,0.1425976,,TRUE,0.1425976
2016,TP,MT,2,2,1;2,2,1;2,1.00594204,,TRUE,1.00594204
2016,TP,ST,1,2,1;2,2,1;2,0.50676912,,TRUE,0.50676912
2016,TP,ST,2,2,1;2,2,1;2,0.243880635,,TRUE,0.243880635
2016,TSP,CT,1,2,1;2,2,1;2,0.5834437945,,TRUE,0.5834437945
2016,TSP,CT,2,2,1;2,2,1;2,0.28813103,,TRUE,0.28813103
2016,TSP,MT,1,2,1;2,2,1;2,0.05254792,,TRUE,0.05254792
2016,TSP,MT,2,2,1;2,2,1;2,0.11887850000000001,,TRUE,0.11887850000000001
2016,TSP,ST,1,2,1;2,2,1;2,0.34440207,,TRUE,0.34440207
2016,TSP,ST,2,2,1;2,2,1;2,0.167090925,,TRUE,0.167090925
2016,TSS,CT,1,2,1;2,2,1;2,123321.77902894998,,TRUE,123321.77902894998
2016,TSS,CT,2,2,1;2,2,1;2,42592.04417624,,TRUE,42592.04417624
2016,TSS,MT,1,2,1;2,2,1;2,2622.13998635,,TRUE,2622.13998635
2016,TSS,MT,2,2,1;2,2,1;2,2382.6996232250003,,TRUE,2382.6996232250003
2016,TSS,ST,1,2,1;2,2,1;2,11785.15572459,,TRUE,11785.15572459
2016,TSS,ST,2,2,1;2,2,1;2,17318.985911295,,TRUE,17318.985911295
2017,ICP,CT,1,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2017,ICP,CT,2,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2017,ICP,MT,1,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2017,ICP,MT,2,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2017,ICP,ST,1,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2017,ICP,ST,2,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2017,NH4,CT,1,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2017,NH4,CT,2,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2017,NH4,MT,1,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2017,NH4,MT,2,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2017,NH4,ST,1,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2017,NH4,ST,2,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2017,NO2,CT,1,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
