Year,Treatment,Analyte,mean,median,low,high,n_draws,point_total_mg
2024,CT,TP,39326.87896246215,31644.820971240748,16050.05583231263,107188.55800533282,2000,24962.60337091209
2024,CT,TSS,19608746.466126624,16115925.520831384,8815440.493933028,51712283.92142653,2000,13192068.722974695
2024,MT,NO2,5782.22812990278,4148.787526253625,1295.177770320819,19617.555702873287,2000,2627.186832202644
2024,MT,NO3,128387.9965077667,104400.46321994529,53271.582112881086,350589.72647053865,2000,88602.11725453456
2024,MT,OP,15051.849326292222,12237.390348302833,5469.768241386992,43413.02857427139,2000,9357.103983216586
2024,MT,TDS,14272791.082261315,11708965.142733283,6211092.104432799,35589832.557885855,2000,10159240.086682925
2024,MT,TKN,56156.90904805514,45426.01618900777,24028.398689462563,144594.76210645944,2000,37934.59926252194
2024,MT,TP,51060.20119886948,41802.254312753124,21942.394358333542,130005.95533227097,2000,34558.266076532425
2024,MT,TSS,26299883.18368881,21514494.18315747,11526093.003486142,66482402.88092882,2000,18588922.31276791
2024,ST,NO2,4406.650453731891,3140.134689633989,780.912398279176,16035.322318753204,2000,1181.5490712067822
2024,ST,NO3,144028.76752073126,121542.91386771042,70236.41064316897,342409.063470881,2000,98808.14829657505
2024,ST,OP,15838.175374363655,13221.776852158591,6322.111176687887,42596.938387143106,2000,9818.487026509756
2024,ST,TDS,16665438.45272905,14377553.219381072,8364882.703356535,35294483.94473568,2000,11526815.74492141
2024,ST,TKN,53682.72405964367,46172.64068486103,25569.959161295505,120691.39422162803,2000,36049.56170559373
2024,ST,TP,49957.798109083196,42899.29307247278,24052.279179583595,117546.97101296911,2000,33684.95002400087
2024,ST,TSS,29384065.728228796,25395577.08947391,14549481.176564809,63173278.58160648,2000,20360158.116684232
2025,CT,NO2,254633.630157689,124145.6510765909,72463.96923777468,1173141.9609641226,2000,89744.93910657818
2025,CT,NO3,721175.3788293417,356849.72563575,212428.56212023366,2856690.052466153,2000,257527.7621134547
2025,CT,OP,91393.74653895065,45345.77246400599,23414.25011858757,430903.5118146387,2000,31477.66844203779
2025,CT,TDS,260008989.546931,126271527.76653042,76618257.71511637,1012521847.7396872,2000,91165335.48077245
2025,CT,TKN,486746.9970513821,226629.86201339698,131137.12802523922,2461951.304836009,2000,164641.98554238127
2025,CT,TP,268745.26318479324,130763.76133688724,75232.23956978027,1120845.9537400466,2000,93923.60267258032
2025,CT,TSS,298338282.72809666,142237020.3402325,86801905.49352685,1234045983.0516906,2000,103195264.32998824
2025,MT,NO2,255136.83275976515,121438.50827043844,66343.4972428733,1348184.5618930033,2000,89243.97389513894
2025,MT,NO3,471056.7418535793,224638.92584737245,123740.41290311898,2156413.9792248006,2000,166001.03379947488
2025,MT,OP,68066.37473426068,31442.008621165565,15476.255338896166,384486.31524135306,2000,22084.24921918931
2025,MT,TDS,112914971.60121635,53708122.27659243,30757616.526174325,527029561.75502545,2000,39564956.02031759
