Method,Scenario,Year,Analyte,Treatment,mean,median,lower_95,upper_95,n_draws
ML,full_record_model_only,2021,NO2,MT,1.2338154339035319,1.069949343300924,0.11892050191842611,3.3004581028691367,2000
ML,full_record_model_only,2021,NO2,ST,1.3662808241442752,1.1783218938600553,0.1449346766248018,3.622528171369129,2000
ML,full_record_model_only,2021,NO3,CT,27.741894612581685,24.935568271708508,3.181556169475545,68.71537839081556,2000
ML,full_record_model_only,2021,NO3,MT,15.699805976776718,13.93264362036403,1.7956379516815908,39.57112645540134,2000
ML,full_record_model_only,2021,NO3,ST,17.980358456401603,15.850575433134999,2.1000530407915243,45.30177281924971,2000
ML,full_record_model_only,2021,OP,CT,1.7838191511690449,1.6053942256809464,0.19160839935332957,4.575482781900994,2000
ML,full_record_model_only,2021,OP,MT,1.0319298737951665,0.8608203841812623,0.10276155088413987,2.847622334276753,2000
ML,full_record_model_only,2021,OP,ST,1.16911626815385,1.0037400304427369,0.1324286231663871,3.124895819900872,2000
ML,full_record_model_only,2021,Se,CT,1.6939031117595738,1.5055088367487077,0.1936218884676033,4.293110634731115,2000
ML,full_record_model_only,2021,Se,MT,0.9141684309200904,0.7958257579634604,0.09578076299077119,2.46833782827217,2000
ML,full_record_model_only,2021,Se,ST,1.067164294044354,0.9351530516498407,0.11711324484508084,2.741296685502179,2000
ML,full_record_model_only,2021,TDS,CT,34.878295492329535,31.242115602218938,4.039080048273073,89.64865368982026,2000
ML,full_record_model_only,2021,TDS,MT,12.149095179858941,10.298698026971923,1.276188958931816,32.98187290134291,2000
ML,full_record_model_only,2021,TDS,ST,12.741719932533767,10.890231070953575,1.5384046588382176,35.380398599844376,2000
ML,full_record_model_only,2021,TKN,CT,13.361506799862642,11.47821879453923,1.410217614107062,35.47405759257487,2000
ML,full_record_model_only,2021,TKN,MT,4.6608366952841696,3.631191938089974,0.4456742521494993,14.177355857583922,2000
ML,full_record_model_only,2021,TKN,ST,4.756902320248642,3.838609631869103,0.47786382478255096,14.894215933773824,2000
ML,full_record_model_only,2021,TN,CT,11.365052874709095,9.850297110481238,1.1446508050018684,29.57558527405673,2000
ML,full_record_model_only,2021,TN,MT,4.1932311279823224,3.4791093341921435,0.4197822419737767,11.787373503677872,2000
ML,full_record_model_only,2021,TN,ST,4.446763324344993,3.724964096794287,0.44228357628766896,12.288182081615227,2000
ML,full_record_model_only,2021,TP,CT,2.7677095553885587,2.4010292425720783,0.26820401100962704,7.523126991613506,2000
ML,full_record_model_only,2021,TP,MT,1.6534133282401262,1.32609373354348,0.16274806456921914,4.988652100019757,2000
ML,full_record_model_only,2021,TP,ST,1.8201244585728815,1.5027488111583733,0.19322254730357621,5.283873612256167,2000
ML,full_record_model_only,2021,TSS,CT,5316.86449443096,4524.592373959943,568.1783167892116,14310.194551811826,2000
ML,full_record_model_only,2021,TSS,MT,1040.6537343588825,719.3079737350191,72.55878585130132,3762.430933752002,2000
ML,full_record_model_only,2021,TSS,ST,1111.5185476372774,765.2323030810799,87.79875770703747,3995.354046013024,2000
ML,full_record_model_only,2022,NH4,CT,2.049522176275405,1.86691721114965,0.3585380615333507,4.964968037249193,2000
ML,full_record_model_only,2022,NH4,MT,2.2187361305361475,1.9652204291770892,0.3741488979448261,5.301325847618173,2000
ML,full_record_model_only,2022,NH4,ST,2.0048161015850416,1.7710068333113185,0.37872509984458685,4.921784801525086,2000
ML,full_record_model_only,2022,NO2,CT,2.5424382194315904,2.2515111759828383,0.45013139838405736,6.346502429338667,2000
ML,full_record_model_only,2022,NO2,MT,2.2375118992021656,1.98811734387388,0.3849595575143212,5.482605359191344,2000
ML,full_record_model_only,2022,NO2,ST,2.3909514065566313,2.193854102398342,0.4481024126283127,5.478671038727708,2000
ML,full_record_model_only,2022,NO3,CT,24.826286233350167,22.40739535231048,4.29383011550248,58.635576680988855,2000
ML,full_record_model_only,2022,NO3,MT,24.198314938233775,21.690352077649745,4.45761457795851,56.205789297363424,2000
ML,full_record_model_only,2022,NO3,ST,25.681727740882405,23.40793591123598,5.149427794418691,58.513157122948854,2000
ML,full_record_model_only,2022,OP,CT,2.2363354386151717,2.019481061465289,0.3922873074651901,5.332453648491524,2000
ML,full_record_model_only,2022,OP,MT,2.10791832896612,1.9072715634618698,0.37275162788302063,4.913070041452076,2000
ML,full_record_model_only,2022,OP,ST,2.2090699156973734,2.0134568112032314,0.4067679301263222,5.271177088327341,2000
ML,full_record_model_only,2022,Se,CT,2.0987436447795504,1.8961592708674848,0.3503402338977708,5.050319658997176,2000
ML,full_record_model_only,2022,Se,MT,1.890693792101324,1.7314239541148084,0.3572402490226432,4.3064226393139196,2000
ML,full_record_model_only,2022,Se,ST,2.0037534461324538,1.7743687728894904,0.3838483845907331,4.750493599458463,2000
ML,full_record_model_only,2022,TDS,CT,18.25934471376348,16.4623393262235,3.4749685518738085,42.64741369266554,2000
ML,full_record_model_only,2022,TDS,MT,16.3707045210845,14.987382642756131,3.160638007476607,38.61015815842445,2000
ML,full_record_model_only,2022,TDS,ST,15.534407647183865,14.203869374168018,3.1683346233400274,35.664524521728715,2000
ML,full_record_model_only,2022,TKN,CT,4.405353574988562,3.792929158362171,0.6567556651006395,11.147762918769208,2000
ML,full_record_model_only,2022,TKN,MT,4.212639786009761,3.6430306334613762,0.6563121252874866,10.730501944833302,2000
ML,full_record_model_only,2022,TKN,ST,4.126322028057125,3.510078961268076,0.6495333782695814,10.717075118449682,2000
ML,full_record_model_only,2022,TN,CT,5.965733271661441,5.354247936373843,1.055527227470928,14.795112863058062,2000
ML,full_record_model_only,2022,TN,MT,6.065215144133943,5.433857741978629,1.057808052322017,14.723135999141308,2000
ML,full_record_model_only,2022,TN,ST,5.842916596540616,5.1335989125160815,1.1501136126212175,14.199032482563705,2000
ML,full_record_model_only,2022,TP,CT,2.6619849161566274,2.4337044394288476,0.4243132598455774,6.135777498354732,2000
ML,full_record_model_only,2022,TP,MT,2.5603604471021972,2.334321248196905,0.44735224860224654,6.0051552831593975,2000
ML,full_record_model_only,2022,TP,ST,2.6592515087070265,2.3707782371483885,0.46466978747494636,6.434618875014057,2000
ML,full_record_model_only,2022,TSS,CT,921.758856816062,802.9092891620392,157.70921483876006,2371.79864609156,2000
ML,full_record_model_only,2022,TSS,MT,1172.9974266214529,947.4413481428489,150.9401986154931,3422.0436383489528,2000
ML,full_record_model_only,2022,TSS,ST,945.9431594188977,775.2620867084149,141.68516267968718,2694.7460105346267,2000
ML,full_record_model_only,2023,NH4,CT,6.970798318555645,6.155006727230495,0.9606284135543935,17.580410948838395,2000
ML,full_record_model_only,2023,NH4,MT,7.458015972702398,6.596094690250803,1.1050464287200232,18.65866330611593,2000
ML,full_record_model_only,2023,NH4,ST,6.07812334463716,5.473630840231744,0.7332825739336881,15.730756624290574,2000
ML,full_record_model_only,2023,NO2,CT,3.522729921382924,3.067882657417825,0.47242664076528323,9.019279712738147,2000
ML,full_record_model_only,2023,NO2,MT,3.998653427042537,3.515078292757188,0.5390152954554226,9.84123579655977,2000
ML,full_record_model_only,2023,NO2,ST,3.172099557869286,2.8220751375191737,0.3552567140852208,8.198513638719565,2000
ML,full_record_model_only,2023,NO3,CT,41.455638940331255,35.51535915856655,4.665825156137399,109.48190073559518,2000
ML,full_record_model_only,2023,NO3,MT,52.18139343730031,44.53225432722087,5.302980876527748,142.35314993654075,2000
ML,full_record_model_only,2023,NO3,ST,39.750193890790754,34.30661761744145,3.8992634502256753,109.43605977766238,2000
ML,full_record_model_only,2023,OP,CT,3.9158219780510333,3.405146239948829,0.5669532388075115,9.93500016609674,2000
ML,full_record_model_only,2023,OP,MT,4.576677451984196,4.006401193190813,0.6202626872650736,12.027840118830794,2000
ML,full_record_model_only,2023,OP,ST,3.555587420601799,3.1122684338348137,0.4024868754697753,9.435190630547275,2000
ML,full_record_model_only,2023,Se,CT,4.747685149366678,4.1998380609310475,0.6524424798305863,12.604222120518902,2000
ML,full_record_model_only,2023,Se,MT,5.264778515298776,4.587152051129419,0.6632369588756354,14.009738148797004,2000
ML,full_record_model_only,2023,Se,ST,4.069660876040062,3.579052284669906,0.43466321555548865,10.727299826461753,2000
ML,full_record_model_only,2023,TDS,CT,5401.797017369836,4565.4339550575405,641.165224336975,14699.449828714556,2000
ML,full_record_model_only,2023,TDS,MT,8277.699098158864,7354.613055348989,944.6753217556966,21259.451718588098,2000
ML,full_record_model_only,2023,TDS,ST,6064.577192341516,5297.816324347321,589.9772835339971,16250.623763936184,2000
ML,full_record_model_only,2023,TKN,CT,30.522402792187208,24.519128363108877,3.2736898496309075,91.96252249303313,2000
ML,full_record_model_only,2023,TKN,MT,37.90104843771797,31.038695660655165,4.34603882558029,109.01777976144166,2000
ML,full_record_model_only,2023,TKN,ST,36.1166695137813,29.11824915885421,3.3834330759835147,107.96900317768502,2000
ML,full_record_model_only,2023,TN,CT,15.988181924339619,13.9286739464121,2.5391426022809793,40.70030377905087,2000
ML,full_record_model_only,2023,TN,MT,17.47404216724804,15.187153843110657,2.3377834685427876,46.115505511453684,2000
ML,full_record_model_only,2023,TN,ST,13.304155093096053,11.496974712366026,1.5167731285479689,35.55987558453741,2000
ML,full_record_model_only,2023,TP,CT,7.197556134005549,6.221203845222165,1.014321337899634,18.499639269887854,2000
ML,full_record_model_only,2023,TP,MT,7.982126702913773,7.01593309409836,0.9557144529119684,20.679875127696178,2000
ML,full_record_model_only,2023,TP,ST,6.200344952579802,5.336231188480959,0.6463073025348004,16.862824138036327,2000
ML,full_record_model_only,2023,TSS,CT,8868.775182082309,7552.764685104973,1321.728056265913,22911.955235070767,2000
ML,full_record_model_only,2023,TSS,MT,9580.772116485532,7852.9676856039105,1218.333895266595,26668.787444195983,2000
ML,full_record_model_only,2023,TSS,ST,8240.832445928643,6825.161462083056,881.0714201048248,23138.004172759673,2000
ML,full_record_model_only,2024,NH4,CT,3.7086209796284346,3.221712600864996,0.35797016050327674,10.139963076516649,2000
ML,full_record_model_only,2024,NH4,MT,5.0538902173232385,3.9162875546677096,0.35127466454030015,15.974653303802404,2000
ML,full_record_model_only,2024,NH4,ST,5.447855624175108,4.4187898943400645,0.6624340155162958,15.918737462636507,2000
ML,full_record_model_only,2024,NO2,CT,2.0248788246971055,1.753723732739945,0.1931522235047172,5.257259940392556,2000
ML,full_record_model_only,2024,NO2,MT,2.7741332362296713,2.1859967903235065,0.18067445134737475,8.406969847255862,2000
ML,full_record_model_only,2024,NO2,ST,2.9863563894284617,2.572794135409909,0.3849688032322383,8.185126115919092,2000
ML,full_record_model_only,2024,NO3,CT,28.10891243945333,24.219845365515482,1.9582620026123334,78.86368920515439,2000
ML,full_record_model_only,2024,NO3,MT,36.87762911877931,27.772933280410673,2.0814558580187423,118.29779491467062,2000
ML,full_record_model_only,2024,NO3,ST,41.267914164347786,33.29465251757733,4.7403537783716,121.68473919460736,2000
ML,full_record_model_only,2024,OP,CT,3.050739627605676,2.598629127939552,0.295813601101278,8.309770373246211,2000
ML,full_record_model_only,2024,OP,MT,3.9402288303448487,3.152764438518573,0.25310524507456833,12.240634674050435,2000
ML,full_record_model_only,2024,OP,ST,4.555738414697989,3.8663081433959503,0.5734404415642789,12.919606451139249,2000
ML,full_record_model_only,2024,Se,CT,2.9521473340748456,2.5776797454500677,0.2908458255239678,8.065858701495419,2000
ML,full_record_model_only,2024,Se,MT,4.036589333233834,3.1564231638058344,0.28051247261433626,12.4159021572603,2000
ML,full_record_model_only,2024,Se,ST,4.363959670264072,3.6889741728501932,0.5117049758687394,12.443055293642354,2000
ML,full_record_model_only,2024,TDS,CT,4339.165789590183,3833.98539763193,430.6745754560598,11328.333921564372,2000
ML,full_record_model_only,2024,TDS,MT,6193.745268555108,5107.419800991178,433.41378203048635,17898.86282355382,2000
ML,full_record_model_only,2024,TDS,ST,6761.449321116601,5871.449096331577,905.050320470942,18387.000434377143,2000
ML,full_record_model_only,2024,TKN,CT,5.652645122499917,4.625730109204676,0.4723038578892111,16.41352015249903,2000
ML,full_record_model_only,2024,TKN,MT,9.051088532263035,6.045882711660107,0.4907861862254097,33.70456065318074,2000
ML,full_record_model_only,2024,TKN,ST,10.265716177525677,7.756348681000809,1.073942820869521,32.984869192074605,2000
ML,full_record_model_only,2024,TN,CT,9.166291471742706,8.06646119934388,0.9262690625806408,23.748404024340854,2000
ML,full_record_model_only,2024,TN,MT,13.746051494207048,10.879449991532542,0.9760038311579767,42.65513995364656,2000
ML,full_record_model_only,2024,TN,ST,16.305633706781986,13.933069641954061,2.115132629626237,44.82837809551044,2000
ML,full_record_model_only,2024,TP,CT,4.623160934353593,3.9556280048149692,0.4827361511830867,12.633008245769501,2000
ML,full_record_model_only,2024,TP,MT,5.599635784119453,4.401846051030575,0.3816750747023061,17.387509130384704,2000
ML,full_record_model_only,2024,TP,ST,7.867703271543972,6.6061652687758405,0.9920832249569753,23.04028618014291,2000
ML,full_record_model_only,2024,TSS,CT,4347.771502291087,3784.0610850745325,439.8206078377012,11815.91672610184,2000
ML,full_record_model_only,2024,TSS,MT,4703.016910093,3998.388848891322,348.2214774843807,12928.340709821034,2000
ML,full_record_model_only,2024,TSS,ST,10304.105855002425,8628.649932260876,1331.052387343542,30205.09813721522,2000
ML,full_record_model_only,2025,NH4,CT,10.15285431735376,9.53364286432138,2.9218962019828156,20.967041448791463,2000
ML,full_record_model_only,2025,NH4,MT,10.351940897488177,9.206087123752454,2.3703454541926887,24.498296750932617,2000
ML,full_record_model_only,2025,NH4,ST,10.883829463878635,9.928570807398465,2.9100301177920618,23.738712077347913,2000
ML,full_record_model_only,2025,NO2,CT,9.947642736004662,9.248347228472145,2.661318897903201,21.872491332721896,2000
ML,full_record_model_only,2025,NO2,MT,10.434126210020363,9.582209290798222,2.138564906329923,25.089375321630115,2000
ML,full_record_model_only,2025,NO2,ST,11.042461831852552,10.167228892665069,3.0062798560123647,24.241894716439205,2000
ML,full_record_model_only,2025,NO3,CT,6.621914589628167,6.050503566678759,1.831471034602652,13.895206344010054,2000
ML,full_record_model_only,2025,NO3,MT,6.360266843750693,5.79736478733536,1.426716372908309,14.423539339061003,2000
ML,full_record_model_only,2025,NO3,ST,6.950124955597657,6.461087502803846,1.9726592573858255,15.05663716959452,2000
ML,full_record_model_only,2025,OP,CT,6.308916614517684,5.879861702832764,1.7115817680616454,13.048251653845304,2000
ML,full_record_model_only,2025,OP,MT,6.685345533178105,5.962220952509153,1.4723108557234752,15.788710070895595,2000
ML,full_record_model_only,2025,OP,ST,7.1421069510673,6.5982157735164275,1.9606151180861588,15.526292078180619,2000
ML,full_record_model_only,2025,Se,CT,7.270657489174745,6.765741645918624,2.0192576987821833,15.212881713005647,2000
ML,full_record_model_only,2025,Se,MT,7.724782178527875,6.846725107209156,1.756257588882352,18.066989634056824,2000
ML,full_record_model_only,2025,Se,ST,8.069375865734822,7.517483472696087,2.224283054765802,17.803033793564612,2000
ML,full_record_model_only,2025,TDS,CT,6148.658443083274,5780.067335615087,1695.9336019811474,12734.636049167117,2000
ML,full_record_model_only,2025,TDS,MT,5817.8320786200475,5289.766084566351,1301.4598377227771,13274.980371741847,2000
ML,full_record_model_only,2025,TDS,ST,6572.69277649894,6088.40829423594,1850.3467407269968,14465.966975848545,2000
ML,full_record_model_only,2025,TKN,CT,10.02425291015367,9.296369093685794,2.8362783851394653,21.519692763148534,2000
ML,full_record_model_only,2025,TKN,MT,9.558899622178329,8.295307650087436,2.0100599705192654,23.935918165306237,2000
ML,full_record_model_only,2025,TKN,ST,9.318865996645583,8.40923566724221,2.5250290218865366,22.274061653725315,2000
ML,full_record_model_only,2025,TN,CT,16.930970591182508,16.00074092317504,4.645219367537447,35.59877599276263,2000
ML,full_record_model_only,2025,TN,MT,16.627953926306777,14.646556225065508,3.573801027586884,40.39723748079853,2000
ML,full_record_model_only,2025,TN,ST,18.81432285013205,17.279105101702044,4.919087480092859,42.77666620953219,2000
ML,full_record_model_only,2025,TP,CT,17.39538914581099,15.758964935733303,4.5539700731041055,40.63512800180704,2000
ML,full_record_model_only,2025,TP,MT,23.438827925828654,19.48791352213174,3.8301494750068925,64.00704172407791,2000
ML,full_record_model_only,2025,TP,ST,25.602322889617668,21.475700582845622,5.671688881085349,67.19469700441259,2000
ML,full_record_model_only,2025,TSS,CT,12575.46708160405,11528.469408813951,3417.986315930843,27483.284316036727,2000
ML,full_record_model_only,2025,TSS,MT,13115.60100872232,10031.714877459644,1492.880940731036,39422.17636816215,2000
ML,full_record_model_only,2025,TSS,ST,17335.628670424983,14016.958085493814,3481.460657988705,47539.17781506733,2000
ML,observed_plus_imputed_sensitivity,2011,NH4,CT,0.4504885605980456,0.2104568208656271,0.09176162948512422,2.1980854363778106,2000
ML,observed_plus_imputed_sensitivity,2011,NH4,MT,1.0789260260870133,0.7376924389426567,0.13635892350291706,3.7989840496291727,2000
ML,observed_plus_imputed_sensitivity,2011,NH4,ST,0.368394249614204,0.24272965240463068,0.12348429900824956,1.6538707936389712,2000
ML,observed_plus_imputed_sensitivity,2011,NO2,CT,0.49231529566619275,0.22923394894113366,0.10053914619919724,2.3480039207301475,2000
ML,observed_plus_imputed_sensitivity,2011,NO2,MT,1.335096983182108,0.9148484563360793,0.15349415371988984,4.8750904779153075,2000
ML,observed_plus_imputed_sensitivity,2011,NO2,ST,0.44864551275039666,0.26387166592401384,0.13798760210743843,2.165573308932086,2000
ML,observed_plus_imputed_sensitivity,2011,NO3,CT,3.4014872204284536,1.695054077566498,0.9475217029198723,14.537036116659321,2000
ML,observed_plus_imputed_sensitivity,2011,NO3,MT,9.35174845676854,7.3820754393162105,1.29356207461289,27.991769833588123,2000
ML,observed_plus_imputed_sensitivity,2011,NO3,ST,3.616599134348375,1.8979939148635743,1.4293989109523415,16.875627049674804,2000
ML,observed_plus_imputed_sensitivity,2011,OP,CT,0.37498480925771505,0.1377753621604485,0.0493032727654556,2.1427364592344627,2000
ML,observed_plus_imputed_sensitivity,2011,OP,MT,0.7226880064275394,0.4356687980063143,0.07605035752555328,3.070962939220365,2000
ML,observed_plus_imputed_sensitivity,2011,OP,ST,0.1672578103375818,0.138473939175419,0.0726942501489755,0.4695865365073358,2000
ML,observed_plus_imputed_sensitivity,2011,Se,CT,0.4169324884979986,0.19496273392473507,0.08629784240851748,2.0274869447446435,2000
ML,observed_plus_imputed_sensitivity,2011,Se,MT,1.1175722763295919,0.7664595781179817,0.14326014653857777,4.085649527071933,2000
ML,observed_plus_imputed_sensitivity,2011,Se,ST,0.3638438938356142,0.232510691048344,0.1213885508928364,1.6708013453691504,2000
ML,observed_plus_imputed_sensitivity,2011,TDS,CT,6.101238692057963,2.999927923778432,1.4623870540899533,27.565903143533998,2000
ML,observed_plus_imputed_sensitivity,2011,TDS,MT,12.460346452842776,9.515392881527305,1.7425623128399448,40.63814695199564,2000
ML,observed_plus_imputed_sensitivity,2011,TDS,ST,3.695031820372342,2.4804620436902702,1.574094436835759,14.166900795306939,2000
ML,observed_plus_imputed_sensitivity,2011,TKN,CT,2.5390027722148605,1.3028334419245735,0.6442931691665084,11.754175076505023,2000
ML,observed_plus_imputed_sensitivity,2011,TKN,MT,6.07854964493217,4.469279495275874,0.8554156250600962,20.429827067665393,2000
ML,observed_plus_imputed_sensitivity,2011,TKN,ST,2.21133997380708,1.3124584480281722,0.7763730461898587,10.154422830625252,2000
ML,observed_plus_imputed_sensitivity,2011,TN,CT,1.8464968813958234,0.9994208852629483,0.6151431814442662,8.064913458671185,2000
ML,observed_plus_imputed_sensitivity,2011,TN,MT,4.294640159803432,2.6699429488008413,0.8272465612836785,15.98693770108781,2000
ML,observed_plus_imputed_sensitivity,2011,TN,ST,1.9762335280158538,1.0441768637295037,0.7335663823021781,9.33909015825445,2000
ML,observed_plus_imputed_sensitivity,2011,TP,CT,0.9079053603484075,0.4814855133084134,0.29143417318152304,4.096818002734034,2000
ML,observed_plus_imputed_sensitivity,2011,TP,MT,2.270599226053523,1.673337535372787,0.31609340437663297,7.108575479345511,2000
ML,observed_plus_imputed_sensitivity,2011,TP,ST,0.6212682256692983,0.4627396952168322,0.30259394752896274,2.065583762992932,2000
ML,observed_plus_imputed_sensitivity,2011,TSS,CT,747.325625877702,368.4736019551069,207.67815200678788,3015.8687829817045,2000
ML,observed_plus_imputed_sensitivity,2011,TSS,MT,1601.3219601742207,1228.903494438291,240.2813964942233,4822.5991898438215,2000
ML,observed_plus_imputed_sensitivity,2011,TSS,ST,413.76638704884493,262.1799127126654,249.07811143238425,1532.683260274635,2000
ML,observed_plus_imputed_sensitivity,2012,NH4,CT,0.38990430092424583,0.17994730668382125,0.08930437254710057,1.8152323958899799,2000
ML,observed_plus_imputed_sensitivity,2012,NH4,MT,0.5229764156735249,0.2988785069524172,0.11848257816984797,2.1910331108520533,2000
ML,observed_plus_imputed_sensitivity,2012,NH4,ST,0.5092091066732359,0.28541503612988717,0.09917218039414621,2.291645931661978,2000
ML,observed_plus_imputed_sensitivity,2012,NO2,CT,0.45570602885490324,0.2094582487415519,0.09862781602456641,2.2240526083351635,2000
ML,observed_plus_imputed_sensitivity,2012,NO2,MT,0.6614983835644791,0.3850913658357308,0.15616901029397004,2.6380640725922238,2000
ML,observed_plus_imputed_sensitivity,2012,NO2,ST,0.6442955027993048,0.3488162758922744,0.12471292473169715,2.8121586209486944,2000
ML,observed_plus_imputed_sensitivity,2012,NO3,CT,2.5339960745846795,1.3746503158929515,0.9200376174618188,11.164326154554539,2000
ML,observed_plus_imputed_sensitivity,2012,NO3,MT,4.585910100967191,3.0486862630030815,1.775746806262187,13.985359811264834,2000
ML,observed_plus_imputed_sensitivity,2012,NO3,ST,4.476017764487155,2.756431661785167,1.0520774146072334,16.666725508068012,2000
ML,observed_plus_imputed_sensitivity,2012,OP,CT,0.39340764090345737,0.1414727616588547,0.05247373211181688,2.2142430245851665,2000
ML,observed_plus_imputed_sensitivity,2012,OP,MT,0.5979659691892267,0.32734244328645534,0.08171440562314292,2.387383704301362,2000
ML,observed_plus_imputed_sensitivity,2012,OP,ST,0.28870452165005644,0.12555667975515228,0.05797625916335937,1.9020110181255425,2000
ML,observed_plus_imputed_sensitivity,2012,Se,CT,0.37413763418050333,0.18017410593327277,0.08681978224808275,1.7706089895711081,2000
ML,observed_plus_imputed_sensitivity,2012,Se,MT,0.5280452102510276,0.3015159387450072,0.12413270309370308,2.1089158070076484,2000
ML,observed_plus_imputed_sensitivity,2012,Se,ST,0.5115654721654315,0.2817156239122124,0.10567272888841797,2.2958329768162016,2000
ML,observed_plus_imputed_sensitivity,2012,TDS,CT,5.562543821722845,2.7153848967764014,1.3252699322810968,25.028594262128024,2000
ML,observed_plus_imputed_sensitivity,2012,TDS,MT,6.7625805109732875,4.253008608114829,1.6874893225057075,24.778802050136772,2000
ML,observed_plus_imputed_sensitivity,2012,TDS,ST,6.021970209281478,3.655068925609849,1.3620371204073556,24.919783329308764,2000
ML,observed_plus_imputed_sensitivity,2012,TKN,CT,2.0191471816836364,0.977076998031873,0.5079497185057192,9.12697945515403,2000
ML,observed_plus_imputed_sensitivity,2012,TKN,MT,2.554974577226957,1.5408496900897193,0.6539701326552014,9.968758299835596,2000
ML,observed_plus_imputed_sensitivity,2012,TKN,ST,2.4438359970851367,1.3556967530690627,0.5136448628506588,10.862667836513065,2000
ML,observed_plus_imputed_sensitivity,2012,TN,CT,1.3638233498405459,0.6341440511150429,0.3662532120141558,6.327289794438438,2000
ML,observed_plus_imputed_sensitivity,2012,TN,MT,1.675578574967508,1.088999528999438,0.5863633400470166,5.389963608052531,2000
ML,observed_plus_imputed_sensitivity,2012,TN,ST,1.0958824305121306,0.6623232302447661,0.325645332564128,4.564032657759275,2000
ML,observed_plus_imputed_sensitivity,2012,TP,CT,0.8084362524049136,0.39322491151473693,0.26305761138919065,3.765670944098254,2000
ML,observed_plus_imputed_sensitivity,2012,TP,MT,1.2128451321701328,0.6934238489946551,0.31743101042159305,4.5670430980583925,2000
ML,observed_plus_imputed_sensitivity,2012,TP,ST,0.958546866070957,0.611351673163962,0.29533150099854205,3.6425954371742026,2000
ML,observed_plus_imputed_sensitivity,2012,TSS,CT,815.9948365984676,344.4150706252111,161.26885829646483,3800.2414015841264,2000
ML,observed_plus_imputed_sensitivity,2012,TSS,MT,768.3594712881545,480.9417862536171,165.71342816203403,2785.099788207379,2000
ML,observed_plus_imputed_sensitivity,2012,TSS,ST,582.7972660532062,337.94099706178787,132.49300936327677,2166.522421012944,2000
ML,observed_plus_imputed_sensitivity,2013,NH4,CT,0.5044698019624203,0.2914696553248234,0.11135681130568237,2.019258508341028,2000
ML,observed_plus_imputed_sensitivity,2013,NH4,MT,0.8251564898957197,0.5706479912762674,0.1662077062459749,2.6810825944888563,2000
ML,observed_plus_imputed_sensitivity,2013,NH4,ST,0.4076360274427478,0.2335057887191454,0.10525077838128763,1.7973668079696625,2000
ML,observed_plus_imputed_sensitivity,2013,NO2,CT,0.5497389242680748,0.31783740843265085,0.12685216061012392,2.196943842276044,2000
ML,observed_plus_imputed_sensitivity,2013,NO2,MT,0.8489409210790352,0.5895425836839356,0.17512803069074614,2.777850197270815,2000
ML,observed_plus_imputed_sensitivity,2013,NO2,ST,0.3942899089315515,0.23336658569348712,0.1121300442869954,1.6203318438225218,2000
ML,observed_plus_imputed_sensitivity,2013,NO3,CT,4.635770187278168,2.7457294170970807,1.2595881458499605,16.85375658887904,2000
ML,observed_plus_imputed_sensitivity,2013,NO3,MT,7.9079338739342555,6.037233255690767,1.8298891296391255,22.92498949274964,2000
ML,observed_plus_imputed_sensitivity,2013,NO3,ST,3.204377168448952,2.037522923036448,1.372410742277174,11.762318267830285,2000
ML,observed_plus_imputed_sensitivity,2013,OP,CT,0.48440051276505514,0.3010397320863306,0.11997536804045683,1.7718266768839472,2000
ML,observed_plus_imputed_sensitivity,2013,OP,MT,0.8381732683433035,0.5638963640298007,0.17589421708218064,2.8609523719530903,2000
ML,observed_plus_imputed_sensitivity,2013,OP,ST,0.3592403702655716,0.222423265995398,0.10769312456993604,1.3822045943959456,2000
ML,observed_plus_imputed_sensitivity,2013,Se,CT,0.4459861714792959,0.26063031311049734,0.10976696403389136,1.7266049133643617,2000
ML,observed_plus_imputed_sensitivity,2013,Se,MT,0.7346339432535701,0.5022836504303398,0.1530407579477809,2.3674874026805846,2000
ML,observed_plus_imputed_sensitivity,2013,Se,ST,0.3490354816866789,0.20807754650721866,0.09782772672682002,1.4268494155701936,2000
ML,observed_plus_imputed_sensitivity,2013,TDS,CT,5.828724063599571,3.7828957956301936,1.7392417934272093,19.875877293656725,2000
ML,observed_plus_imputed_sensitivity,2013,TDS,MT,10.2521871646937,7.70891410310714,2.5515334549548507,30.610327499692254,2000
ML,observed_plus_imputed_sensitivity,2013,TDS,ST,4.875210104717706,2.9010034961972835,1.5050703325284487,19.1411643898317,2000
ML,observed_plus_imputed_sensitivity,2013,TKN,CT,3.3110648745571107,2.030872167855091,0.8614735863144065,12.207789842816346,2000
ML,observed_plus_imputed_sensitivity,2013,TKN,MT,6.035113012193974,4.509477089824196,1.2164455282058528,18.11057846119221,2000
ML,observed_plus_imputed_sensitivity,2013,TKN,ST,2.5827596525025096,1.4320636889208262,0.7508976264742885,10.276737697026906,2000
ML,observed_plus_imputed_sensitivity,2013,TN,CT,2.014296317707738,1.2288515501029982,0.5210588319807049,7.937855318923546,2000
ML,observed_plus_imputed_sensitivity,2013,TN,MT,3.4963347670171925,2.496442817943514,0.8003486943199545,10.886338733132607,2000
ML,observed_plus_imputed_sensitivity,2013,TN,ST,1.8435229087392708,1.0267344899719308,0.47442823729449257,7.929859929296066,2000
ML,observed_plus_imputed_sensitivity,2013,TP,CT,0.5596360652036757,0.3463885031780731,0.16175093998075687,2.4051011173622596,2000
