PhysicalEventID,Analyte,Year,Treatment,Observed_mg_L,n_source_observations,Method,Modeled_mg_L,central_estimate_type,resolution
PE_01dfb8394999c3a08b1b,OP,2015,CT,0.06,2,Bayes,0.0204109511730819,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_1994b95c4c5d89d54441,OP,2015,CT,0.086,2,Bayes,0.0338129015433954,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_1ad2a48558b8c9cdf0bb,OP,2015,CT,0.091,2,Bayes,0.0284183894290414,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_38f43e287ee7d1f916e4,OP,2015,CT,0.07,2,Bayes,0.0535065916102861,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_63a5c105af28ea9f75a7,OP,2015,CT,0.0265,2,Bayes,0.0559380660832543,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_b307adedb4f140b2f276,OP,2015,CT,0.1,2,Bayes,0.0749413955669388,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_eba40b08b5ce69421768,OP,2015,CT,0.059,2,Bayes,0.0095131775676776,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_ece5ee3d9a47f8a4b70b,OP,2015,CT,0.043,2,Bayes,0.0600615717065084,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_effd37ee189df750ad5a,OP,2015,CT,0.0315,2,Bayes,0.0569152665264205,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_078b8edebaf25b47ca9c,OP,2015,MT,0.059,2,Bayes,0.0051205252448416,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_0e378dd2a91d7df1a7a9,OP,2015,MT,0.06,2,Bayes,0.0472363182095683,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_4ebf629c5dd531a50c12,OP,2015,MT,0.06,2,Bayes,0.0490366816086092,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_61227cf97dd057e6375a,OP,2015,MT,0.059,2,Bayes,0.0,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_9f67556e2848ccb24a85,OP,2015,MT,0.06,2,Bayes,0.0487674228909562,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_a98d09332522adfe618b,OP,2015,MT,0.041,2,Bayes,0.0146880477363939,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_bd8c84ec329021438849,OP,2015,MT,0.01,2,Bayes,0.045045572150061,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_bf6fc540566653c363a5,OP,2015,MT,0.01,2,Bayes,0.0444395283340771,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_f28eca55841e3590b19f,OP,2015,MT,0.052,2,Bayes,0.0142328356035356,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_fc35961bbf4775b1838e,OP,2015,MT,0.049,2,Bayes,0.0479662988492196,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_27068e46a99396e37068,OP,2015,ST,0.063,2,Bayes,0.0236323155674989,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_2bc636c51bdfedd7a673,OP,2015,ST,0.07500000000000001,2,Bayes,0.0156943760595605,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_64548a06be4bb873cda0,OP,2015,ST,0.09,2,Bayes,0.0692793286794276,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_72bbe667892a258fbed0,OP,2015,ST,0.049,2,Bayes,0.0245647945978094,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_8b715eebc00f1d87b8e3,OP,2015,ST,0.055,2,Bayes,0.042887595271576,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_982e6a4e7c9174d09a3c,OP,2015,ST,0.08,1,Bayes,0.1294691496383332,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_ab750944465b3b03a5ec,OP,2015,ST,0.07,2,Bayes,0.0606078780192332,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_c173a335fbc6a1794117,OP,2015,ST,0.064,2,Bayes,0.0017791795675158,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_ef16b92ac44718ed6fbe,OP,2015,ST,0.065,2,Bayes,0.0814630406504775,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_f98814c17b9da4b10046,OP,2015,ST,0.028499999999999998,2,Bayes,0.0419654972453904,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_571c968894d925b12ac7,OP,2016,CT,0.0705,2,Bayes,0.0393289021256769,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_796a63125680b03b1a47,OP,2016,CT,0.061,2,Bayes,0.0069822410260124,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_962807ecf486db3c765b,OP,2016,CT,0.04,2,Bayes,0.0,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_cf4508303fbec7c40fe5,OP,2016,CT,0.067,2,Bayes,0.0247461668361649,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_06726b0bbd436c0f2638,OP,2016,MT,0.0315,2,Bayes,0.0061951251385684,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_1d9fa89274a5507fb9c3,OP,2016,MT,0.0385,2,Bayes,0.0,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_2836684cbc95d298d128,OP,2016,MT,0.0315,2,Bayes,0.0022107318700158,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_e91aef82d1d0158c64de,OP,2016,MT,0.03,2,Bayes,0.0,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_245bc6dafec7fe277df3,OP,2016,ST,0.0315,2,Bayes,0.00042943321277622015,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_518a902e850a37a6e1f7,OP,2016,ST,0.03,2,Bayes,0.0100320126065508,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_7b17489d08fa900cd025,OP,2016,ST,0.04,2,Bayes,0.008112286770665,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_ed07163240c41f058ff7,OP,2016,ST,0.0335,2,Bayes,0.0102483226510454,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_0db94b33091790ae448c,OP,2017,CT,0.0,3,Bayes,0.0,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_1286406ef8d51ffa7b89,OP,2017,CT,0.09,1,Bayes,0.1085275320153992,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_20fd7645e8886a1975a0,OP,2017,CT,0.0,1,Bayes,0.04071047529797,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_31bb29072ce592a58136,OP,2017,CT,0.0,1,Bayes,0.1565774410243084,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_4a45291481f1020c04f7,OP,2017,CT,0.08449999999999999,2,Bayes,0.0086030295506259,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_a249f721c9cded6ed477,OP,2017,CT,0.066,2,Bayes,0.0,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_a86f0dd73b63a18791b9,OP,2017,CT,0.054,3,Bayes,0.0374810152183686,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_c0e9a65e116d987d3dfe,OP,2017,CT,0.0,2,Bayes,0.0,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_c67a9e43f22b05bb8d70,OP,2017,CT,0.0,2,Bayes,0.184131351079808,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_c6a22d9daf9658c76f8d,OP,2017,CT,0.0,2,Bayes,0.0,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_c7e10f3a52f813c6a07a,OP,2017,CT,0.0,2,Bayes,0.0464211063363938,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_f0acae9004db30c9f89b,OP,2017,CT,0.0,1,Bayes,0.0728051317954451,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_01ef9362ba3276afc3a9,OP,2017,MT,0.0365,2,Bayes,0.0660736269776066,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_0d069e1b4f6cd76df6ac,OP,2017,MT,0.09,1,Bayes,0.0016044814375519,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_283a79a4d7e1d99ea45c,OP,2017,MT,0.0,1,Bayes,0.0,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_3712d644db8e7505fd90,OP,2017,MT,0.0285,2,Bayes,0.0194651700786055,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_44c3319c1ae4491d3b22,OP,2017,MT,0.0,1,Bayes,0.0,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_5f5cdcb0357234b8314a,OP,2017,MT,0.0,2,Bayes,0.0,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_72973ed7fd2fafa39b49,OP,2017,MT,0.0,1,Bayes,0.0,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_7563047765a1e3f047e6,OP,2017,MT,0.0,1,Bayes,0.0141113202766803,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_ae6e7b1bd3de16ea6d0f,OP,2017,MT,0.0,1,Bayes,0.0,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_c9e73ef1dabab1e96c37,OP,2017,MT,0.0,1,Bayes,0.0628632248879553,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_df9fe3439780c58ef619,OP,2017,MT,0.0,2,Bayes,0.0123366618873327,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_fa68bde0c7a186695c73,OP,2017,MT,0.08,1,Bayes,0.0201181384331283,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_20cdd4f089d2cb0bb73d,OP,2017,ST,0.0,2,Bayes,0.0,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_4998c6ec98ba5c91a95d,OP,2017,ST,0.0,3,Bayes,0.0,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_4d317db65fbb1df71b52,OP,2017,ST,0.0,3,Bayes,0.0,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_531c541dd4a3fff82f15,OP,2017,ST,0.0,1,Bayes,0.0,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_568f0b5ec6deda07b9f9,OP,2017,ST,0.062,1,Bayes,0.0374734493129947,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_6ca81f85570cae0e0d9c,OP,2017,ST,0.0,1,Bayes,0.02578670988191,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_8b4c5aba46522be8a6ae,OP,2017,ST,0.0,1,Bayes,0.0,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_9be29822841d41a56b41,OP,2017,ST,0.031,2,Bayes,0.0211543291706627,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_dd2eb9cbf33aadc76796,OP,2017,ST,0.0,2,Bayes,0.0,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_e8e143ce24098f6b3f6d,OP,2017,ST,0.135,2,Bayes,0.0419784945190996,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_fae3faa31fd03c716eb2,OP,2017,ST,0.0755,2,Bayes,0.0206084260823382,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_166bc984fea383507df7,OP,2020,CT,0.0,2,Bayes,0.1277775011624163,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_568a40e75356dbe2944f,OP,2020,CT,0.0,2,Bayes,0.077972830575626,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_5cea09f5406d83c18d64,OP,2020,CT,0.0,1,Bayes,0.1089721320480123,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_5fe6f2ac660a17d837bd,OP,2020,CT,0.0,1,Bayes,0.1082633844308438,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_81e03fd81db11fe99704,OP,2020,CT,0.0,2,Bayes,0.0739638149246517,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_956f49ab7f5a452d4e47,OP,2020,CT,0.0,2,Bayes,0.1057385890742224,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_a2e77087ab55e269e32c,OP,2020,CT,0.0,1,Bayes,0.1615631913624726,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_d03c293a07504dee9823,OP,2020,CT,0.0,2,Bayes,0.0601604081039252,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_f112cb116ff39b0745d1,OP,2020,CT,0.0,1,Bayes,0.1076547843104368,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_1c61ae236bb189923470,OP,2020,MT,0.0,2,Bayes,0.0968109290151681,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_3f0bbb475c6994c60cf6,OP,2020,MT,0.0,1,Bayes,0.1316923727910311,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_48332f955c6c36e57528,OP,2020,MT,0.0,2,Bayes,0.1008797211857578,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_61b68e752c1619aa8c43,OP,2020,MT,0.0,1,Bayes,0.1587688532096929,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_8ed15b2f1e5372b81dc7,OP,2020,MT,0.0,1,Bayes,0.1249501163927217,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_a32b9b1cc443544ce423,OP,2020,MT,0.0,2,Bayes,0.0731812037248734,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_addb6558497635dd3d9a,OP,2020,MT,0.0,2,Bayes,0.1118636055503833,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_f20fe17d9d856cebbcf8,OP,2020,MT,0.0,2,Bayes,0.1310931714460609,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_f8ef94027a8e2bfa6b9c,OP,2020,MT,0.0,1,Bayes,0.1842759490966834,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_0b902961f965469f339e,OP,2020,ST,0.0,2,Bayes,0.0925716178852373,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_3f6400cdcf4fab1e9fc1,OP,2020,ST,0.0,1,Bayes,0.1795312683001655,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_46cc9f71204f4afd638d,OP,2020,ST,0.0,1,Bayes,0.1370179961557348,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_49fb6cd53fdd5e458f64,OP,2020,ST,0.0,2,Bayes,0.1044417308848774,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_5ff3d0ad9d787e19a7ca,OP,2020,ST,0.0,2,Bayes,0.1444564550384487,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_875be1f39b86704274b0,OP,2020,ST,0.0,1,Bayes,0.1336792076150401,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_e92a1d87a3645647bd4e,OP,2020,ST,0.0,2,Bayes,0.1147241340328033,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_ee23dd5347fd2acef254,OP,2020,ST,0.0,1,Bayes,0.1315303094134049,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_fc822425df54345742cb,OP,2020,ST,0.0,2,Bayes,0.0874361051128264,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_051cd85fc942217be314,OP,2021,CT,0.0,2,Bayes,0.1014524624765454,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_0ac2121b8fe18c0053e2,OP,2021,CT,0.0,3,Bayes,0.1331015502801178,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_21dfe39111b133765d37,OP,2021,CT,0.0,2,Bayes,0.1554541803556741,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
PE_21eb97240c4e244d59c9,OP,2021,CT,0.0,2,Bayes,0.1946448880596097,posterior_predictive_mean,one median measured concentration per PhysicalEventID x Analyte
